open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1672656300000,16722.72000000,16734.80000000,16722.72000000,16727.95000000,859.10164000,1672657199999,14372322.33896160,39389,442.06021000,7395451.68237950,0
1672657200000,16727.72000000,16732.70000000,16721.54000000,16726.02000000,1013.22161000,1672658099999,16946965.34999700,43875,518.58054000,8673780.19898610,0
1672658100000,16726.02000000,16728.36000000,16716.52000000,16718.59000000,1105.56664000,1672658999999,18485997.31395530,40473,530.06835000,8863249.26045430,0
1672659000000,16718.56000000,16732.71000000,16704.07000000,16728.21000000,1654.13342000,1672659899999,27654873.27453190,55309,839.52683000,14036148.04319170,0
1672659900000,16728.21000000,16741.72000000,16728.10000000,16735.11000000,922.42225000,1672660799999,15437139.15296470,40537,506.07102000,8469382.59527870,0
1672660800000,16735.51000000,16744.80000000,16730.04000000,16739.31000000,1116.38012000,1672661699999,18684924.72599740,44440,589.60725000,9868499.70952890,0
1672661700000,16738.90000000,16746.29000000,16733.53000000,16737.28000000,1066.94250000,1672662599999,17858622.75026270,47385,550.19233000,9209344.49082250,0
1672662600000,16737.28000000,16739.32000000,16723.59000000,16724.25000000,1021.55505000,1672663499999,17093140.58162830,46577,469.53028000,7856750.01358580,0
1672663500000,16724.25000000,16729.92000000,16719.30000000,16721.54000000,1057.12596000,1672664399999,17679753.90444660,40218,513.23648000,8583713.26303710,0
1672664400000,16721.96000000,16725.60000000,16712.60000000,16717.97000000,1218.47442000,1672665299999,20372317.69465640,45484,559.37373000,9352715.23717510,0
1672665300000,16718.03000000,16720.31000000,16714.29000000,16718.34000000,914.54325000,1672666199999,15288818.76358660,38022,470.07909000,7858618.65662540,0
1672666200000,16718.34000000,16721.60000000,16685.00000000,16689.78000000,2296.87853000,1672667099999,38360442.03746580,62535,953.12485000,15918388.07192000,0
1672667100000,16689.78000000,16706.62000000,16689.62000000,16694.78000000,1168.40086000,1672667999999,19512417.22959200,45065,600.21608000,10023732.74253510,0
1672668000000,16695.12000000,16710.11000000,16694.26000000,16705.59000000,1296.26495000,1672668899999,21650427.01358100,44520,646.82527000,10803479.23140120,0
1672668900000,16705.62000000,16710.41000000,16689.99000000,16690.42000000,1256.23114000,1672669799999,20978866.56113110,43898,587.19379000,9806167.83793120,0
1672669800000,16690.42000000,16703.93000000,16669.15000000,16702.56000000,2090.68934000,1672670699999,34887370.64303670,59353,1080.21810000,18026365.25696490,0
1672670700000,16702.57000000,16703.00000000,16695.30000000,16698.69000000,817.16532000,1672671599999,13645483.78487080,36388,400.49037000,6687661.17109330,0
1672671600000,16698.69000000,16710.00000000,16692.01000000,16708.22000000,1233.64536000,1672672499999,20601624.56462650,45404,687.28602000,11477622.23692240,0
1672672500000,16708.22000000,16724.99000000,16706.80000000,16717.14000000,1912.93619000,1672673399999,31976339.57747820,53940,974.98023000,16297659.94373360,0
1672673400000,16716.73000000,16750.00000000,16715.89000000,16742.54000000,1802.16627000,1672674299999,30151921.71167290,54590,981.97842000,16430107.75567920,0
1672674300000,16742.54000000,16744.90000000,16724.50000000,16734.66000000,1477.81565000,1672675199999,24731099.47936080,48121,733.87591000,12281529.13366470,0
1672675200000,16734.66000000,16739.64000000,16718.79000000,16734.81000000,1111.84531000,1672676099999,18600139.55670540,41983,541.39195000,9057219.02122150,0
1672676100000,16734.81000000,16737.51000000,16729.85000000,16731.90000000,684.49302000,1672676999999,11453298.17598640,33399,351.05038000,5874016.50724460,0
1672677000000,16731.56000000,16738.55000000,16729.43000000,16732.70000000,771.45814000,1672677899999,12909169.44803940,36095,387.97580000,6492230.84292490,0
1672677900000,16732.70000000,16735.10000000,16708.23000000,16710.88000000,1293.22363000,1672678799999,21625807.30785230,44422,600.09647000,10035131.92898040,0
1672678800000,16710.69000000,16716.66000000,16707.12000000,16711.00000000,1011.86477000,1672679699999,16910735.88778090,36950,549.07391000,9176482.87753450,0
1672679700000,16710.76000000,16718.35000000,16708.90000000,16718.26000000,722.58088000,1672680599999,12077257.81797750,30886,404.66312000,6763691.59659300,0
1672680600000,16717.93000000,16723.00000000,16711.43000000,16712.86000000,788.35291000,1672681499999,13178007.18924340,31807,404.99088000,6769850.97637350,0
