open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1672574400000,1196.35000000,1196.45000000,1196.21000000,1196.45000000,215.68240000,1672574699999,258008.03339100,679,145.21330000,173710.54738900,0
1672574700000,1196.44000000,1196.45000000,1195.86000000,1195.90000000,241.23880000,1672574999999,288526.78981500,760,106.12010000,126920.09753100,0
1672575000000,1195.90000000,1197.55000000,1195.83000000,1197.21000000,775.40080000,1672575299999,927891.02197200,1114,601.62900000,719949.90156400,0
1672575300000,1197.21000000,1197.64000000,1197.21000000,1197.25000000,401.49260000,1672575599999,480762.49478900,794,176.79590000,211700.66522400,0
1672575600000,1197.26000000,1197.38000000,1197.25000000,1197.25000000,186.58000000,1672575899999,223387.60123400,638,24.09730000,28850.97248800,0
1672575900000,1197.26000000,1198.50000000,1196.73000000,1197.88000000,1010.03520000,1672576199999,1209517.59750500,1239,584.66830000,700126.33744800,0
1672576200000,1197.88000000,1198.36000000,1197.00000000,1197.14000000,604.05640000,1672576499999,723560.54907000,997,224.47620000,268885.35908800,0
1672576500000,1197.14000000,1197.19000000,1197.03000000,1197.03000000,168.23590000,1672576799999,201401.75704600,592,86.50570000,103561.69130800,0
1672576800000,1197.03000000,1197.04000000,1196.95000000,1197.02000000,136.49540000,1672577099999,163386.84838300,511,46.46150000,55614.64556200,0
1672577100000,1197.03000000,1197.58000000,1197.02000000,1197.11000000,337.59910000,1672577399999,404194.13724500,755,202.61250000,242568.44197700,0
1672577400000,1197.12000000,1197.17000000,1197.03000000,1197.16000000,144.49890000,1672577699999,172984.03920600,552,74.48880000,89171.60938300,0
1672577700000,1197.15000000,1197.17000000,1197.03000000,1197.17000000,197.42100000,1672577999999,236334.71372200,597,87.87660000,105197.15982100,0
1672578000000,1197.16000000,1197.29000000,1196.86000000,1197.10000000,467.76960000,1672578299999,559942.19885400,935,257.67120000,308437.47652500,0
1672578300000,1197.09000000,1197.28000000,1196.84000000,1196.85000000,227.87100000,1672578599999,272767.03941300,691,77.40470000,92650.92363000,0
1672578600000,1196.84000000,1196.85000000,1196.21000000,1196.37000000,243.90940000,1672578899999,291840.66994700,861,88.79230000,106238.46056200,0
1672578900000,1196.38000000,1196.38000000,1196.01000000,1196.14000000,313.92130000,1672579199999,375523.02346500,935,150.08500000,179533.96467400,0
1672579200000,1196.15000000,1196.15000000,1196.03000000,1196.04000000,162.64360000,1672579499999,194539.93871100,672,76.45420000,91447.59347300,0
1672579500000,1196.03000000,1196.07000000,1195.67000000,1196.06000000,359.83890000,1672579799999,430324.84354700,888,194.82920000,232988.89329400,0
1672579800000,1196.06000000,1196.12000000,1195.70000000,1195.71000000,174.80130000,1672580099999,209056.11634600,616,69.73080000,83391.99724800,0
1672580100000,1195.71000000,1195.71000000,1193.54000000,1194.53000000,1896.39040000,1672580399999,2265172.06070300,1920,555.42190000,663273.83366400,0
1672580400000,1194.53000000,1194.83000000,1194.34000000,1194.56000000,426.52060000,1672580699999,509526.86746700,891,160.51050000,191739.65015100,0
1672580700000,1194.56000000,1194.81000000,1194.17000000,1194.68000000,276.25830000,1672580999999,330001.85367200,683,106.19910000,126846.74629400,0
1672581000000,1194.69000000,1194.82000000,1194.68000000,1194.82000000,110.55300000,1672581299999,132084.85293100,568,88.72630000,106007.09783200,0
1672581300000,1194.81000000,1195.26000000,1194.81000000,1195.26000000,143.97160000,1672581599999,172055.03378600,533,89.31660000,106734.04069700,0
1672581600000,1195.26000000,1195.48000000,1195.03000000,1195.40000000,433.34140000,1672581899999,517965.40740700,904,281.19070000,336101.27161100,0
1672581900000,1195.41000000,1195.41000000,1194.69000000,1194.95000000,294.02010000,1672582199999,351369.56887800,677,136.70520000,163344.83861100,0
1672582200000,1194.94000000,1195.50000000,1194.94000000,1195.49000000,206.69700000,1672582499999,247085.85415400,725,102.56580000,122601.83741100,0
1672582500000,1195.49000000,1195.59000000,1195.44000000,1195.59000000,142.33870000,1672582799999,170164.67279600,615,107.48610000,128497.87497200,0
1672582800000,1195.58000000,1195.60000000,1195.48000000,1195.48000000,135.47070000,1672583099999,161965.43841900,495,50.32240000,60163.89198700,0
1672583100000,1195.48000000,1195.86000000,1195.43000000,1195.59000000,434.56120000,1672583399999,519599.08231900,689,126.17660000,150853.74259100,0
1672583400000,1195.58000000,1195.63000000,1195.58000000,1195.63000000,111.68210000,1672583699999,133527.07803800,562,62.25660000,74433.92158000,0
1672583700000,1195.63000000,1195.63000000,1194.86000000,1195.01000000,329.72330000,1672583999999,394087.38598600,736,146.51870000,175128.76888100,0
1672584000000,1195.01000000,1195.02000000,1194.84000000,1194.92000000,354.22580000,1672584299999,423275.40203100,666,178.79230000,213648.75357700,0
1672584300000,1194.92000000,1195.21000000,1194.79000000,1195.03000000,275.25890000,1672584599999,328920.01515500,593,162.09970000,193695.05355800,0
1672584600000,1195.03000000,1195.30000000,1195.02000000,1195.13000000,316.00510000,1672584899999,377670.90388700,734,185.84070000,222100.40421800,0
1672584900000,1195.12000000,1195.13000000,1194.20000000,1194.50000000,462.93410000,1672585199999,552992.73024800,924,110.57630000,132082.61091900,0
1672585200000,1194.50000000,1194.87000000,1194.50000000,1194.69000000,241.87200000,1672585499999,288979.28307600,786,109.87040000,131265.10846800,0
1672585500000,1194.69000000,1195.20000000,1194.68000000,1195.20000000,298.26310000,1672585799999,356430.71176200,641,268.38500000,320723.43115500,0
1672585800000,1195.19000000,1195.36000000,1195.19000000,1195.36000000,111.92490000,1672586099999,133781.39949200,580,78.22970000,93506.82553200,0
1672586100000,1195.35000000,1195.51000000,1195.35000000,1195.46000000,153.74270000,1672586399999,183791.65593000,550,52.21700000,62421.41268900,0
1672586400000,1195.45000000,1195.46000000,1194.34000000,1194.58000000,415.92910000,1672586699999,496932.27826200,817,146.75200000,175325.59808700,0
1672586700000,1194.58000000,1195.22000000,1194.37000000,1195.21000000,239.47260000,1672586999999,286074.13359000,779,160.98760000,192318.57790400,0
1672587000000,1195.21000000,1195.69000000,1195.21000000,1195.68000000,179.33570000,1672587299999,214382.66088600,562,149.01060000,178131.68866300,0
1672587300000,1195.69000000,1195.84000000,1195.68000000,1195.83000000,91.88700000,1672587599999,109875.61766300,521,36.16280000,43241.23737600,0
1672587600000,1195.83000000,1196.14000000,1195.83000000,1196.08000000,465.68140000,1672587899999,556976.91310900,801,171.19020000,204740.18931000,0
1672587900000,1196.08000000,1196.46000000,1195.60000000,1195.74000000,306.70680000,1672588199999,366834.94499500,734,104.27720000,124715.35207800,0
1672588200000,1195.74000000,1195.81000000,1195.73000000,1195.81000000,67.58750000,1672588499999,80820.99473500,497,25.67920000,30707.17082100,0
1672588500000,1195.81000000,1196.81000000,1195.80000000,1196.81000000,199.01060000,1672588799999,238111.82318100,635,129.29840000,154704.77191500,0
1672588800000,1196.81000000,1197.74000000,1195.91000000,1195.92000000,746.09900000,1672589099999,893066.65003000,1128,395.52170000,473432.21302800,0
1672589100000,1195.91000000,1196.98000000,1195.91000000,1196.50000000,209.83920000,1672589399999,251096.39270000,828,79.29090000,94866.84329200,0
1672589400000,1196.50000000,1196.51000000,1195.88000000,1196.07000000,286.82040000,1672589699999,343045.16761900,806,102.37200000,122436.91567100,0
